"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code",
"anti-trend-dad-hat-white","ANTI TREND DAD HAT","<h5>Description</h5>
<p><span>Asphalt Anti-Trend dad hat. Embroidered script. Adjustable strapback.</span></p>
<h5><span>Detail</span></h5>
<p><span>100% cotton twill. Imported.</span></p>
<h5><span>Size Chart</span></h5>
<p><span>One Size Fits All</span></p>","Asphalt","HAT","anti, ANTI TREND DAD HAT, HAT, summer 17","FALSE","Size","OS","Color","WHITE",,,"ASU17HW107-WHT-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561867,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW107_A.jpg?v=1495571594",1,,"FALSE",,"Adult","Female","Apparel & Accessories",,"ANTI TREND DAD HAT",,,"New",,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW107_A.jpg?v=1495571594","lb",,
"anti-trend-dad-hat-white",,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW107_B.jpg?v=1495571595",2,,,,,,,,,,,,,,,,,,,,,
"anti-trend-dad-hat-white",,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW107_C.jpg?v=1495571596",3,,,,,,,,,,,,,,,,,,,,,
"tiger-style-snapback-light-blue","TIGER STYLE SNAPBACK","<p>TIGER STYLE SNAPBACK</p>","Asphalt","HAT","anti, HAT, summer 17, TIGER STYLE SNAPBACK","FALSE","Size","OS","Color","LIGHT BLUE",,,"ASU17HW106-LTB-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561850,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER STYLE SNAPBACK",,,"New",,,,,,,,"lb",,
"tiger-dad-hat-orange","TIGER DAD HAT","<h5>Description</h5>
<p><span>Asphalt Tiger dad hat in Orange. Embroidered graphic. Adjustable strapback.</span></p>
<h5><span>Detail</span></h5>
<p><span>100% cotton twill. Imported.</span></p>
<h5><span>Size Chart</span></h5>
<p><span>One Size Fits All</span></p>","Asphalt","HAT","anti, HAT, summer 17, TIGER DAD HAT","FALSE","Size","OS","Color","ORANGE",,,"ASU17HW105-ORG-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561843,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW105_A.jpg?v=1495649493",1,"TIGER DAD HAT - ORANGE","FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER DAD HAT",,,"New",,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW105_A.jpg?v=1495649493","lb",,
"tiger-dad-hat-orange",,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW105_B.jpg?v=1495649498",2,"TIGER DAD HAT - ORANGE",,,,,,,,,,,,,,,,,,,,
"tiger-dad-hat-orange",,,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/ASPHLT_ECOMM_ANTI_ASU17HW105_C.jpg?v=1495649504",3,"TIGER DAD HAT - ORANGE",,,,,,,,,,,,,,,,,,,,
"block-trucker-hat-tan","BLOCK TRUCKER HAT","<p>BLOCK TRUCKER HAT</p>","Asphalt","HAT","BLOCK TRUCKER HAT, HAT","FALSE","Size","OS","Color","TAN",,,"AXSP17HW040-TAN-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561829,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"BLOCK TRUCKER HAT",,,"New",,,,,,,,"lb",,
"block-trucker-hat-navy","BLOCK TRUCKER HAT","<p>BLOCK TRUCKER HAT</p>","Asphalt","HAT","BLOCK TRUCKER HAT, HAT","FALSE","Size","OS","Color","NAVY",,,"AXSP17HW040-NVY-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561836,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"BLOCK TRUCKER HAT",,,"New",,,,,,,,"lb",,
"block-trucker-hat-black","BLOCK TRUCKER HAT","<p>BLOCK TRUCKER HAT</p>","Asphalt","HAT","BLOCK TRUCKER HAT, HAT","FALSE","Size","OS","Color","BLACK",,,"AXSP17HW040-BLK-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561812,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"BLOCK TRUCKER HAT",,,"New",,,,,,,,"lb",,
"circle-a-dad-hat-black","CIRCLE A DAD HAT","<p>CIRCLE A DAD HAT</p>","Asphalt","HAT","CIRCLE A DAD HAT, color-black, HAT, size-os","FALSE","Size","OS","Color","BLACK",,,"ASP17HW212-BLK-OS",,"shopify",17,"deny","manual",28,,"TRUE","TRUE",888236561522,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"CIRCLE A DAD HAT",,,"New",,,,,,,,"lb",,
"circle-a-dad-hat-white","CIRCLE A DAD HAT","<p>CIRCLE A DAD HAT</p>","Asphalt","HAT","CIRCLE A DAD HAT, color-white, HAT, size-os","FALSE","Size","OS","Color","WHITE",,,"ASP17HW212-WHT-OS",,"shopify",19,"deny","manual",28,,"TRUE","TRUE",888236561539,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"CIRCLE A DAD HAT",,,"New",,,,,,,,"lb",,
"camo-script-hat-camo","CAMO SCRIPT HAT","<p>CAMO SCRIPT HAT</p>","Asphalt","HAT","CAMO SCRIPT HAT, HAT","FALSE","Size","OS","Color","CAMO",,,"ASP17HW213-CMO-OS",,"shopify",0,"deny","manual",28,,"TRUE","TRUE",888236561546,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"CAMO SCRIPT HAT",,,"New",,,,,,,,"lb",,
"script-line-hat-pink","SCRIPT LINE HAT","<p>SCRIPT LINE HAT</p>","Asphalt","HAT","color-pink, HAT, SCRIPT LINE HAT, size-os","FALSE","Size","OS","Color","PINK",,,"ASP17HW214-PNK-OS",,"shopify",20,"deny","manual",28,,"TRUE","TRUE",888236561560,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"SCRIPT LINE HAT",,,"New",,,,,,,,"lb",,
"script-line-hat-white","SCRIPT LINE HAT","<p>SCRIPT LINE HAT</p>","Asphalt","HAT","color-white, HAT, SCRIPT LINE HAT, size-os","FALSE","Size","OS","Color","WHITE",,,"ASP17HW214-WHT-OS",,"shopify",18,"deny","manual",28,,"TRUE","TRUE",888236561553,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"SCRIPT LINE HAT",,,"New",,,,,,,,"lb",,
"yachty-stripe-tee-red","YACHTY STRIPE TEE","<h5>Description</h5>
<p><span>AYC Yachty Stripe tee. Striped tee with AYC graphic screened on front. AYC logo embroidery at left hem.</span></p>
<h5><span>Detail</span></h5>
<p><span>Short sleeve. Crew neck. 100% cotton. Machine wash. Imported.</span></p>
<h5><span>Size Chart</span></h5>
<p><span><img src=""//cdn.shopify.com/s/files/1/0663/6725/files/US_Size_Chart_large_33f0961c-817d-4d54-bcb3-9608a43e3065_large.png?v=1488584265"" alt=""Yachty Stripe Tee Size Chart"" style=""display: block; margin-left: auto; margin-right: auto;""></span></p>","Asphalt","SHIRT","SHIRT, summer 17, YACHTY STRIPE TEE","TRUE","Size","S","Color","RED",,,"ASU17KT046-RED-S",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543504,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-1.jpg?v=1492135703",1,"SHIRT - YACHTY STRIPE TEE","FALSE",,"Adult","Female","Apparel & Accessories",,"YACHTY STRIPE TEE",,,"New",,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-2.jpg?v=1492135703","lb",,
"yachty-stripe-tee-red",,,,,,,,"M",,"RED",,,"ASU17KT046-RED-M",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543511,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-2.jpg?v=1492135703",2,"SHIRT - YACHTY STRIPE TEE",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-2.jpg?v=1492135703","lb",,
"yachty-stripe-tee-red",,,,,,,,"L",,"RED",,,"ASU17KT046-RED-L",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543528,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-2.jpg?v=1492135703","lb",,
"yachty-stripe-tee-red",,,,,,,,"XL",,"RED",,,"ASU17KT046-RED-XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543535,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-2.jpg?v=1492135703","lb",,
"yachty-stripe-tee-red",,,,,,,,"2XL",,"RED",,,"ASU17KT046-RED-2XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543542,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-stripe-tee-2.jpg?v=1492135703","lb",,
"yachty-shorts-navy","YACHTY SHORTS","<h5>Description</h5>
<p><span>Asphalt Yacht Club Yachty shorts. Double panel with graphic and solid color block. AYC slant letter print on right seam.  AYC logo on left seam. Slant front pockets. Elastic waistband with external drawstring.</span></p>
<h5><span>Detail</span></h5>
<p><span>Approx outseam: 24"". 95% cotton/5% spandex. Machine wash. Imported.</span></p>
<h5>Size Chart</h5>
<h6 style=""text-align: center;""><span><img src=""//cdn.shopify.com/s/files/1/0663/6725/files/US_SIZE_CHART_BOTTOM_large.png?v=1480859919"" alt=""Yachty Shorts Size Chart""></span></h6>","Asphalt","SHORTS","SHORTS, summer 17, YACHTY SHORTS","TRUE","Size","S","Color","NAVY",,,"ASU17KB048-NVY-S",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541159,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-1.jpg?v=1492135694",1,"SHORTS - YACHTY SHORTS","FALSE",,"Adult","Female","Apparel & Accessories",,"YACHTY SHORTS",,,"New",,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-2.jpg?v=1492135694","lb",,
"yachty-shorts-navy",,,,,,,,"M",,"NAVY",,,"ASU17KB048-NVY-M",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541166,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-2.jpg?v=1492135694",2,"SHORTS - YACHTY SHORTS",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-2.jpg?v=1492135694","lb",,
"yachty-shorts-navy",,,,,,,,"L",,"NAVY",,,"ASU17KB048-NVY-L",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541173,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-3.jpg?v=1492135694",3,"SHORTS - YACHTY SHORTS",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-2.jpg?v=1492135694","lb",,
"yachty-shorts-navy",,,,,,,,"XL",,"NAVY",,,"ASU17KB048-NVY-XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541180,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-4.jpg?v=1492135694",4,"SHORTS - YACHTY SHORTS",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-2.jpg?v=1492135694","lb",,
"yachty-shorts-navy",,,,,,,,"2XL",,"NAVY",,,"ASU17KB048-NVY-2XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541197,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-yachty-shorts-2.jpg?v=1492135694","lb",,
"yachty-stripe-tee-navy","YACHTY STRIPE TEE","<p>YACHTY STRIPE TEE</p>","Asphalt","SHIRT","SHIRT, summer 17, YACHTY STRIPE TEE","FALSE","Size","S","Color","NAVY",,,"ASU17KT046-NVY-S",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543450,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"YACHTY STRIPE TEE",,,"New",,,,,,,,"lb",,
"yachty-stripe-tee-navy",,,,,,,,"M",,"NAVY",,,"ASU17KT046-NVY-M",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543467,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-stripe-tee-navy",,,,,,,,"L",,"NAVY",,,"ASU17KT046-NVY-L",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543474,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-stripe-tee-navy",,,,,,,,"XL",,"NAVY",,,"ASU17KT046-NVY-XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543481,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-stripe-tee-navy",,,,,,,,"2XL",,"NAVY",,,"ASU17KT046-NVY-2XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543498,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-red","YACHTY SCALLOP TEE","<h5>Description</h5>
<p><span>Asphalt Yacht Club Scallop tee. Striped print with double panel graphic on left chest.  AYC tag at step hem. Curved hem.</span></p>
<h5><span>Detail</span></h5>
<p><span>Short sleeve. Crew neck. 100% cotton. Machine wash. Imported.</span></p>
<h5><span>Size Chart</span></h5>
<p><span><img src=""//cdn.shopify.com/s/files/1/0663/6725/files/US_Size_Chart_large_33f0961c-817d-4d54-bcb3-9608a43e3065_large.png?v=1488584265"" alt=""Yachty Scallop tee Size Chart"" style=""display: block; margin-left: auto; margin-right: auto;""></span></p>","Asphalt","SHIRT","color-red, SHIRT, size-2xl, size-l, size-m, size-s, size-xl, summer 17, YACHTY SCALLOP TEE","TRUE","Size","S","Color","RED",,,"ASU17KT044-RED-S",,"shopify",21,"deny","manual",35,,"TRUE","TRUE",888236543306,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-scallop-tee-1.jpg?v=1492135676",1,"SHIRT - YACHTY SCALLOP TEE","FALSE",,"Adult","Female","Apparel & Accessories",,"YACHTY SCALLOP TEE",,,"New",,,,,,,,"lb",,
"yachty-scallop-tee-red",,,,,,,,"M",,"RED",,,"ASU17KT044-RED-M",,"shopify",80,"deny","manual",35,,"TRUE","TRUE",888236543313,"https://cdn.shopify.com/s/files/1/0663/6725/products/shirt-yachty-scallop-tee-2.jpg?v=1492135676",2,"SHIRT - YACHTY SCALLOP TEE",,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-red",,,,,,,,"L",,"RED",,,"ASU17KT044-RED-L",,"shopify",76,"deny","manual",35,,"TRUE","TRUE",888236543320,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-red",,,,,,,,"XL",,"RED",,,"ASU17KT044-RED-XL",,"shopify",60,"deny","manual",35,,"TRUE","TRUE",888236543337,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-red",,,,,,,,"2XL",,"RED",,,"ASU17KT044-RED-2XL",,"shopify",60,"deny","manual",35,,"TRUE","TRUE",888236543344,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-navy","YACHTY SCALLOP TEE","<p>YACHTY SCALLOP TEE</p>
<p><span>Asphalt Yacht Club Scallop tee. Striped print with double panel graphic on left chest.  AYC tag at step hem. Curved hem.</span></p>","Asphalt","SHIRT","SHIRT, summer 17, YACHTY SCALLOP TEE","FALSE","Size","S","Color","NAVY",,,"ASU17KT044-NVY-S",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543252,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"YACHTY SCALLOP TEE",,,"New",,,,,,,,"lb",,
"yachty-scallop-tee-navy",,,,,,,,"M",,"NAVY",,,"ASU17KT044-NVY-M",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543269,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-navy",,,,,,,,"L",,"NAVY",,,"ASU17KT044-NVY-L",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543276,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-navy",,,,,,,,"XL",,"NAVY",,,"ASU17KT044-NVY-XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543283,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-scallop-tee-navy",,,,,,,,"2XL",,"NAVY",,,"ASU17KT044-NVY-2XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236543290,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-polo-white","YACHTY POLO","<h5>Description</h5>
<p><span>Asphalt Yacht Club Yachty polo. AYC logo embroidery at left chest. Multi panel color block with chest graphic.  3 button placket at neck. AYC tag at hem.</span></p>
<h5><span>Detail</span></h5>
<p><span>100% cotton. Machine wash. Imported.</span></p>
<h5><span>Size Chart</span></h5>
<p style=""text-align: center;""><span><img src=""//cdn.shopify.com/s/files/1/0663/6725/files/US_Size_Chart_large_33f0961c-817d-4d54-bcb3-9608a43e3065_large.png?v=1488584265"" alt=""Yachty Polo Size Chart""></span></p>","Asphalt","POLO","color-white, POLO, size-2xl, size-l, size-m, size-s, size-xl, summer 17, YACHTY POLO","TRUE","Size","S","Color","WHITE",,,"ASU17KT043-WHT-S",,"shopify",20,"deny","manual",54,,"TRUE","TRUE",888236543207,"https://cdn.shopify.com/s/files/1/0663/6725/products/polo-yachty-polo-1.jpg?v=1492135668",1,"POLO - YACHTY POLO","FALSE",,"Adult","Female","Apparel & Accessories",,"YACHTY POLO",,,"New",,,,,,,,"lb",,
"yachty-polo-white",,,,,,,,"M",,"WHITE",,,"ASU17KT043-WHT-M",,"shopify",79,"deny","manual",54,,"TRUE","TRUE",888236543214,"https://cdn.shopify.com/s/files/1/0663/6725/products/polo-yachty-polo-2.jpg?v=1492135668",2,"POLO - YACHTY POLO",,,,,,,,,,,,,,,,,,"lb",,
"yachty-polo-white",,,,,,,,"L",,"WHITE",,,"ASU17KT043-WHT-L",,"shopify",77,"deny","manual",54,,"TRUE","TRUE",888236543221,"https://cdn.shopify.com/s/files/1/0663/6725/products/polo-yachty-polo-3.jpg?v=1492135668",3,"POLO - YACHTY POLO",,,,,,,,,,,,,,,,,,"lb",,
"yachty-polo-white",,,,,,,,"XL",,"WHITE",,,"ASU17KT043-WHT-XL",,"shopify",60,"deny","manual",54,,"TRUE","TRUE",888236543238,,,,,,,,,,,,,,,,,,,,,"lb",,
"yachty-polo-white",,,,,,,,"2XL",,"WHITE",,,"ASU17KT043-WHT-2XL",,"shopify",61,"deny","manual",54,,"TRUE","TRUE",888236543245,,,,,,,,,,,,,,,,,,,,,"lb",,
"big-stripe-short-red","BIG STRIPE SHORT","<h5>Description</h5>
<p><span>Asphalt Yacht Club Big Stripe shorts. Two tone color block contrstruction. Slant front pockets. Elastic waistband with external drawstring.</span></p>
<h5>Detail</h5>
<p><span>Approx outseam: 24"". 95% cotton/5% spandex. Machine wash. Imported.</span></p>
<h5><span>Size Chart</span></h5>
<p style=""text-align: center;""><span><img src=""//cdn.shopify.com/s/files/1/0663/6725/files/US_SIZE_CHART_BOTTOM_large.png?v=1480859919"" alt=""Big Stripe Short Size Chart""></span></p>","Asphalt","SHORTS","BIG STRIPE SHORT, color-red, SHORTS, size-l, size-s, size-xl, summer 17","TRUE","Size","S","Color","RED",,,"ASU17KB039-RED-S",,"shopify",1,"deny","manual",49,,"TRUE","TRUE",888236541104,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-1.jpg?v=1492135655",1,"SHORTS - BIG STRIPE SHORT","FALSE",,"Adult","Female","Apparel & Accessories",,"BIG STRIPE SHORT",,,"New",,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-1.jpg?v=1492135655","lb",,
"big-stripe-short-red",,,,,,,,"M",,"RED",,,"ASU17KB039-RED-M",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541111,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-2.jpg?v=1492135655",2,"SHORTS - BIG STRIPE SHORT",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-1.jpg?v=1492135655","lb",,
"big-stripe-short-red",,,,,,,,"L",,"RED",,,"ASU17KB039-RED-L",,"shopify",3,"deny","manual",49,,"TRUE","TRUE",888236541128,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-3.jpg?v=1492135655",3,"SHORTS - BIG STRIPE SHORT",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-1.jpg?v=1492135655","lb",,
"big-stripe-short-red",,,,,,,,"XL",,"RED",,,"ASU17KB039-RED-XL",,"shopify",7,"deny","manual",49,,"TRUE","TRUE",888236541135,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-4.jpg?v=1492135655",4,"SHORTS - BIG STRIPE SHORT",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-1.jpg?v=1492135655","lb",,
"big-stripe-short-red",,,,,,,,"2XL",,"RED",,,"ASU17KB039-RED-2XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541142,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0663/6725/products/shorts-big-stripe-short-1.jpg?v=1492135655","lb",,
"big-stripe-short-white","BIG STRIPE SHORT","<p>BIG STRIPE SHORT</p>","Asphalt","SHORTS","BIG STRIPE SHORT, SHORTS, summer 17","FALSE","Size","S","Color","WHITE",,,"ASU17KB039-WHT-S",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541050,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"BIG STRIPE SHORT",,,"New",,,,,,,,"lb",,
"big-stripe-short-white",,,,,,,,"M",,"WHITE",,,"ASU17KB039-WHT-M",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541067,,,,,,,,,,,,,,,,,,,,,"lb",,
"big-stripe-short-white",,,,,,,,"L",,"WHITE",,,"ASU17KB039-WHT-L",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541074,,,,,,,,,,,,,,,,,,,,,"lb",,
"big-stripe-short-white",,,,,,,,"XL",,"WHITE",,,"ASU17KB039-WHT-XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541081,,,,,,,,,,,,,,,,,,,,,"lb",,
"big-stripe-short-white",,,,,,,,"2XL",,"WHITE",,,"ASU17KB039-WHT-2XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236541098,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-navy","STRIPE TANK","<h5>Description</h5>
<p><span>Asphalt Yacht Club Stripe tank. Colorblock construction with printed side panels. Asphalt logo embroidery at left chest. </span></p>
<h5><span>Detail</span></h5>
<p><span>100% cotton. Machine wash. Imported.</span></p>
<h5 style=""text-align: left;""><span>Size Chart</span></h5>
<p style=""text-align: center;""><span><img src=""//cdn.shopify.com/s/files/1/0663/6725/files/US_Size_Chart_large_33f0961c-817d-4d54-bcb3-9608a43e3065_large.png?v=1488584265"" alt=""Stripe Tank Size Chart""></span></p>","Asphalt","TANK","color-navy, size-2xl, size-l, size-m, size-s, size-xl, STRIPE TANK, summer 17, TANK","TRUE","Size","S","Color","NAVY",,,"ASU17KT022-NVY-S",,"shopify",28,"deny","manual",32,,"TRUE","TRUE",888236542354,"https://cdn.shopify.com/s/files/1/0663/6725/products/tank-stripe-tank-1.jpg?v=1492135636",1,"TANK - STRIPE TANK","FALSE",,"Adult","Female","Apparel & Accessories",,"STRIPE TANK",,,"New",,,,,,,,"lb",,
"stripe-tank-navy",,,,,,,,"M",,"NAVY",,,"ASU17KT022-NVY-M",,"shopify",73,"deny","manual",32,,"TRUE","TRUE",888236542361,"https://cdn.shopify.com/s/files/1/0663/6725/products/tank-stripe-tank-2.jpg?v=1492135636",2,"TANK - STRIPE TANK",,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-navy",,,,,,,,"L",,"NAVY",,,"ASU17KT022-NVY-L",,"shopify",84,"deny","manual",32,,"TRUE","TRUE",888236542378,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-navy",,,,,,,,"XL",,"NAVY",,,"ASU17KT022-NVY-XL",,"shopify",36,"deny","manual",32,,"TRUE","TRUE",888236542385,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-navy",,,,,,,,"2XL",,"NAVY",,,"ASU17KT022-NVY-2XL",,"shopify",56,"deny","manual",32,,"TRUE","TRUE",888236542392,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-white","STRIPE TANK","<p>STRIPE TANK</p>
<p><span>Asphalt Yacht Club Stripe tank. Colorblock construction with printed side panels. Asphalt logo embroidery at left chest. </span></p>","Asphalt","TANK","STRIPE TANK, summer 17, TANK","FALSE","Size","S","Color","WHITE",,,"ASU17KT022-WHT-S",,"shopify",0,"deny","manual",32,,"TRUE","TRUE",888236542309,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"STRIPE TANK",,,"New",,,,,,,,"lb",,
"stripe-tank-white",,,,,,,,"M",,"WHITE",,,"ASU17KT022-WHT-M",,"shopify",0,"deny","manual",32,,"TRUE","TRUE",888236542316,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-white",,,,,,,,"L",,"WHITE",,,"ASU17KT022-WHT-L",,"shopify",0,"deny","manual",32,,"TRUE","TRUE",888236542323,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-white",,,,,,,,"XL",,"WHITE",,,"ASU17KT022-WHT-XL",,"shopify",0,"deny","manual",32,,"TRUE","TRUE",888236542330,,,,,,,,,,,,,,,,,,,,,"lb",,
"stripe-tank-white",,,,,,,,"2XL",,"WHITE",,,"ASU17KT022-WHT-2XL",,"shopify",0,"deny","manual",32,,"TRUE","TRUE",888236542347,,,,,,,,,,,,,,,,,,,,,"lb",,
